ID,Comments,raw text,emojis
13335,southern man neil young sweet whip rebecca hoppy easter  !🐇🐰😎,southern man neil young sweet whip rebecca hoppy easter  !,"['🐇', '🐰', '😎']"
13336,"… cool, but make sure you only give me chocolate this year… no peeps, nothing with fruit goo in it… in fact, just leave some snickers on the doorstep and we’ll call it good 🐇🐇🐇","… cool, but make sure you only give me chocolate this year… no peeps, nothing with fruit goo in it… in fact, just leave some snickers on the doorstep and we’ll call it good ","['🐇', '🐇', '🐇']"
13337,"happy easter, sidney! 🐇🐰🌷🌼","happy easter, sidney! ","['🐇', '🐰']"
13338,"morning all. just up for a quick wee.

last night's tinder date was a success, i'm about to enjoy some ""morning wood.""

hallelujah he is risen 😉 x

#happyeaster 🐇 💋","morning all. just up for a quick wee.

last night's tinder date was a success, i'm about to enjoy some ""morning wood.""

hallelujah he is risen  x

#happyeaster  ","['😉', '🐇']"
13339,check out 🐇chasing.the.white.rabbit🕳️'s video! #tiktok,check out chasing.the.white.rabbit️'s video! #tiktok,['🐇']
13340,"twitter account ?! 
happy  anniversary 💙🖤❤️ 🙏👍☀️👌 happy easter time 🐣🐇🐰🫶","twitter account ?! 
happy  anniversary ❤️ ☀️ happy easter time 🫶","['🙏', '👍', '🐣', '🐇', '🐰']"
13341,"happy easter🥚! hop🐇into the festivities and enjoy this egg-citing day with your loved ones!
#happyeaster #familytime #celebration","happy easter! hopinto the festivities and enjoy this egg-citing day with your loved ones!
#happyeaster #familytime #celebration","['🥚', '🐇']"
13342,happy easter!! 🐣🐇🐰i hope you have an amazing day! 🙏🏼,happy easter!! i hope you have an amazing day! ,"['🐣', '🐇', '🐰', '🙏']"
13343,good night and happy easter 🐇🐣,good night and happy easter ,"['🐇', '🐣']"
13344,"the story of easter is the story of god’s wonderful window of divine surprise! 

happy easter! 🐇

#easter #eastereggs #easterbunny #eastersunday #easterweekend #celebration #festiveseason #festivemood #festivevibes #festival #festivetime #instagood #igers #igfest","the story of easter is the story of god’s wonderful window of divine surprise! 

happy easter! 

#easter #eastereggs #easterbunny #eastersunday #easterweekend #celebration #festiveseason #festivemood #festivevibes #festival #festivetime #instagood #igers #igfest",['🐇']
13345,"it's so true 👍, sleeping 😴 💤 is just a waste of time, in my opinion. we will have plenty of time for that later. hope you and your loved ones have a happy 😊 easter 🐣 🐰🐣🐇🐣🐰🐣🐰","it's so true , sleeping   is just a waste of time, in my opinion. we will have plenty of time for that later. hope you and your loved ones have a happy  easter  ","['👍', '🐣', '🐰', '🐣', '🐇', '🐣', '🐰', '🐣', '🐰']"
13346,"⏰today is  sunday, april 09, 2023, 📅week 14 of 52, and 📆 day  99 of 365.

our moon is 🌖 waning gibbous and the northern hemisphere's season is🌸 spring, astrologically it is  ♈️aries and we are in the chinese lunar new year of 🐇 rabbit (mao).","⏰today is  sunday, april 09, 2023, week 14 of 52, and  day  99 of 365.

our moon is  waning gibbous and the northern hemisphere's season is spring, astrologically it is  ♈️aries and we are in the chinese lunar new year of  rabbit (mao).",['🐇']
13347,happy easter 🐇,happy easter ,['🐇']
13348,"happy easter to you all! 
   🌷🌸🐇🐰🐇🌸🌷
#ldc💝 
  #leonardodicaprio
#easter
 #happyeaster  #happyeaster2023 
#🐰 #🐇🐰  #ldceuropeⓜ️🇭🇺 
#ⓜ️  #❤🤍💚","happy easter to you all! 
   
#ldc 
  #leonardodicaprio
#easter
 #happyeaster  #happyeaster2023 
# #  #ldceuropeⓜ️ 
#ⓜ️  #❤","['🐇', '🐰', '🐇', '🐰', '🐇', '🐰', '🤍']"
13349,miniii this is so cool i love this so much . you always make everyone look so pretty i'm insane 😳💥,miniii this is so cool i love this so much . you always make everyone look so pretty i'm insane ,[]
13350,"🐰🐣happy easter everyone!🐣🐰 may your day be filled with love, laughter, and lots of chocolate! 🍫🐇 #happyeaster #easter2023 #blessed#lawyerlife #corporatelawyer #lawfirm #instalawyer #legally #law #legal #attorney #lawyer #justice #legalservices #attorneys #trademark","happy easter everyone! may your day be filled with love, laughter, and lots of chocolate!  #happyeaster #easter2023 #blessed#lawyerlife #corporatelawyer #lawfirm #instalawyer #legally #law #legal #attorney #lawyer #justice #legalservices #attorneys #trademark","['🐰', '🐣', '🐣', '🐰', '🐇']"
13351,"just look at this,,, the easter morning 1 is talking 💀","just look at this,,, the easter morning 1 is talking ",['💀']
13352,"thank you, dear!  a lovely easter to you, also!  it’s my pleasure!💝🌷😘🤗💚🦜🐇🐣","thank you, dear!  a lovely easter to you, also!  it’s my pleasure!","['🐇', '🐣']"
13353,happy easter my dear jenny. enjoy the long weekend and don't eat too many chocolate 🥚and🐇😂🤣have a great day.🕊🇺🇦💛✨️🍀😉🕊,happy easter my dear jenny. enjoy the long weekend and don't eat too many chocolate andhave a great day.✨️,"['🥚', '🐇', '😂', '🤣', '😉']"
13354,happy easter kittie! 🐇🌸 have the best day!,happy easter kittie!  have the best day!,['🐇']
13355,"happy easter! 🌕🐇❤️🥚

#easter #gtaonline","happy easter! ❤️

#easter #gtaonline","['🐇', '🥚']"
13356,a little family lunch in our kubo. happy easter everyone! ❤️🐇,a little family lunch in our kubo. happy easter everyone! ❤️,['🐇']
13357,#samheughan happy easter 🐇🐰🐣,#samheughan happy easter ,"['🐇', '🐰', '🐣']"
13358,happy easter!! 🎉🐇,happy easter!! ,"['🎉', '🐇']"
13359,"oh yeah. these are so friggin cute 🥰, why not test my luck. have a fab easter 🐣🐇","oh yeah. these are so friggin cute , why not test my luck. have a fab easter ","['🥰', '🐣', '🐇']"
13360,i know but that's what makes it so funny 🤣🌻🐰🐣🐇🤣 ❤😘🐞🌷🌼🍀🌈💚😊🦋🤍🤗🤍🦋,i know but that's what makes it so funny  ❤,"['🤣', '🐰', '🐣', '🐇', '🤣', '🤍', '🤍']"
13361,thank you and for you 😽🤗🐇 xxx,thank you and for you  xxx,['🐇']
13362,this is what easter is all about.💫✝️💜,this is what easter is all about.✝️,[]
13363,frohe ostern manfred 🥚👋🏻🐇,frohe ostern manfred ,"['🥚', '🐇']"
13364,🗣️🔊📢please don’t buy a rabbit during easter or on any other day if you are not committed to caring for your little one for years and years to come📢😞💕🐰🐇💕,️please don’t buy a rabbit during easter or on any other day if you are not committed to caring for your little one for years and years to come,"['🐰', '🐇']"
13365,but actually he would be the only person there with a distinct nose 😭 i love it's shape so much,but actually he would be the only person there with a distinct nose  i love it's shape so much,['😭']
13366,"happy easter everyone i got big epic gifts this year and i love them hope you all enjoy yours #happyeaster #happyeastereveryone #softdoona #mintchocolates #mintlipgloss 
♥️😘🐇🐣","happy easter everyone i got big epic gifts this year and i love them hope you all enjoy yours #happyeaster #happyeastereveryone #softdoona #mintchocolates #mintlipgloss 
♥️","['🐇', '🐣']"
13367,[the easter bunny 🐇 hands out some easter eggs 🥚 to everyone] everyone: yaaaaaay!,[the easter bunny  hands out some easter eggs  to everyone] everyone: yaaaaaay!,"['🐇', '🥚']"
13368,"jesus is alive 
happy easter 🐇","jesus is alive 
happy easter ",['🐇']
13369,"nice to know that shecky is still cracking wise. loved his appearances on ed  johnny, and the sandwich named for him at nyc's stage deli. 
happy bd! 🥳🥂","nice to know that shecky is still cracking wise. loved his appearances on ed &amp; johnny, and the sandwich named for him at nyc's stage deli. 
happy bd! ",['🥳']
13370,thank you🫶🏻 happy easter 🐇🐣🩷,thank you🫶 happy easter 🩷,"['🐇', '🐣']"
13371,ask me why i saw this and i went omg someone on here likes golden and then it realized it was you and i was like yep that checks out 🤣,ask me why i saw this and i went omg someone on here likes golden and then it realized it was you and i was like yep that checks out ,['🤣']
13372,happy easter 🤍🥚🐇🐰,happy easter ,"['🤍', '🥚', '🐇', '🐰']"
13373,hits rewound(dexy's midnight runners---come on eileen)🧑🤗🙎🔊🔊⏪📼🐇⏪📼🐇⏪📼🐇⏪📼🐇⏪📼🐇,hits rewound(dexy's midnight runners---come on eileen)⏪⏪⏪⏪⏪,"['🐇', '🐇', '🐇', '🐇', '🐇']"
13374,happy easter everybody!!! 💙🐰🐇🍖🥚🍞🍪🍰🥃🥃🍷🍻🇭🇺,happy easter everybody!!! ,"['🐰', '🐇', '🥚']"
13375,goodnight friends. 💗 have a good easter my friends. 🐇🐾🌸,goodnight friends.  have a good easter my friends. ,['🐇']
13376,happy easter 🐇🐰🐣,happy easter ,"['🐇', '🐰', '🐣']"
13377,"🐇 we hope you have a number fun day counting and adding up all your #easter treats! 🌈🧺🥚 

#numberblocks"," we hope you have a number fun day counting and adding up all your #easter treats! 🧺 

#numberblocks","['🐇', '🥚']"
13378,"🚨every $60 is another family waking up to an easter miracle, children waking up to an easter bunny treat

even if it takes all night, let’s do this

no donation too small or too big 🐇","every $60 is another family waking up to an easter miracle, children waking up to an easter bunny treat

even if it takes all night, let’s do this

no donation too small or too big ",['🐇']
13379,happy easter to all who are celebrating today 🐣🐇🍫🧺🥚,happy easter to all who are celebrating today 🧺,"['🐣', '🐇', '🥚']"
13380,"no, i know you aren’t christian.  just remembering.  lovely edit, tami!  you’re very welcome, dear friend!  thank you very much!💝🌷😘🤗💚🦜💐🐇🐣","no, i know you aren’t christian.  just remembering.  lovely edit, tami!  you’re very welcome, dear friend!  thank you very much!","['🐇', '🐣']"
13381,frohe ostern! 🐇🖖🏻,frohe ostern! ,['🐇']
13382,yes let's we hope it.. that will be a good gift for the cast too bcz aos1  ao22 will celebrate first anniv too😁😁😁,yes let's we hope it.. that will be a good gift for the cast too bcz aos1 &amp; ao22 will celebrate first anniv too,[]
13383,triumph of peace. triumph of joy. #happyeaster #easter2023 #easter2023🐣🐇,triumph of peace. triumph of joy. #happyeaster #easter2023 #easter2023,"['🐣', '🐇']"
13384,frohe ostern ☺️🐰🌷🐇🐣🍀,frohe ostern ☺️,"['🐰', '🐇', '🐣']"
13385,"bro what do u not get oh my gosh. the point is ppl age differently in soul society. rukia has been called a kid by multiple ppl, hell, even hinamori has been called a kid by matsumoto💀 age works differently pls put this excuse to bed yall. it's getting so damn old.","bro what do u not get oh my gosh. the point is ppl age differently in soul society. rukia has been called a kid by multiple ppl, hell, even hinamori has been called a kid by matsumoto age works differently pls put this excuse to bed yall. it's getting so damn old.",['💀']
13386,happy easter! i hope you have a great day! 😺💖🌸🍒🐇,happy easter! i hope you have a great day! ,['🐇']
13387,"gm twitter legends

✅️ today is easter 🐇, so don't forget to add web3angela to your collection 🖼

⚜️ web3 community, remember that web3angel protects and helps you create the following masterpieces ⚜️

✅️👇buy now👇✅️","gm twitter legends

✅️ today is easter , so don't forget to add web3angela to your collection 

⚜️ web3 community, remember that web3angel protects and helps you create the following masterpieces ⚜️

✅️buy now✅️",['🐇']
13388,"happy easter to you all! 
   🌷🌸🐇🐰🐇🌸🌷
#ldc💝    #leonardodicaprio  #easter 
#happyeaster  #happyeaster2023  #🐰  #🐇 
#🐇🐰 #ldceuropeⓜ️🇭🇺  #ⓜ️ 
#❤🤍💚","happy easter to you all! 
   
#ldc    #leonardodicaprio  #easter 
#happyeaster  #happyeaster2023  #  # 
# #ldceuropeⓜ️  #ⓜ️ 
#❤","['🐇', '🐰', '🐇', '🐰', '🐇', '🐇', '🐰', '🤍']"
13389,and it wasn’t an “iffy” ko either frozen bitch 🤣,and it wasn’t an “iffy” ko either frozen bitch ,['🤣']
13390,"please i can't stop watching junmyeon in lmr.. his cheeky smile, his fingers, his hands his everything!!! i need more lmr suho focus fancams pls share more 😭","please i can't stop watching junmyeon in lmr.. his cheeky smile, his fingers, his hands his everything!!! i need more lmr suho focus fancams pls share more ",['😭']
13391,"#kollywoodstreet wishes you and your loved ones a blessed and #happyeaster filled with egg-citing surprises🥚, sweet treats 🍫, and memorable moments 😇!

may the spirit of easter fill your heart with love, peace, and joy. 🐰🐣🧺 🐇

#happyeasterday
#easter2023","#kollywoodstreet wishes you and your loved ones a blessed and #happyeaster filled with egg-citing surprises, sweet treats , and memorable moments !

may the spirit of easter fill your heart with love, peace, and joy. 🧺 

#happyeasterday
#easter2023","['🥚', '😇', '🐰', '🐣', '🐇']"
13392,my entire tl is literally just your tweets i loge you 😭😭,my entire tl is literally just your tweets i loge you ,"['😭', '😭']"
13393,"that clever easter bunny managed to sneak by toby and oreo again this year, and drop off some amazing goodies for the kids. happy easter! ✝️🌸🐇🐣🐝🌻 #happyeaster #easter #easterbasket #twitter #writingcommmunity","that clever easter bunny managed to sneak by toby and oreo again this year, and drop off some amazing goodies for the kids. happy easter! ✝️ #happyeaster #easter #easterbasket #twitter #writingcommmunity","['🐇', '🐣']"
13394,"happy easter bunny rabbit 🐇 🐰 💕 
easter themed makeup /full nudity 😝","happy easter bunny rabbit    
easter themed makeup /full nudity ","['🐇', '🐰']"
13395,"hi linda hope you are well 😘💫🙏
have a great easter my dear friend  🐰🐇","hi linda hope you are well 
have a great easter my dear friend  ","['🙏', '🐰', '🐇']"
13396,happy easter 🐰🐇🐣,happy easter ,"['🐰', '🐇', '🐣']"
13397,happy easter! of course it was a penguin! 🐇🐧,happy easter! of course it was a penguin! ,['🐇']
13398,"easter vigil started at 8:30 pm and didn’t end until 11 pm!!!! nobody will out jesus us catholics on easter, i tell ya! nobody!!!   😂 😂 😂 happy easter, y’all! 🐣 🐰 🐇 #churchwaslong #iamtired #heisrisen","easter vigil started at 8:30 pm and didn’t end until 11 pm!!!! nobody will out jesus us catholics on easter, i tell ya! nobody!!!      happy easter, y’all!    #churchwaslong #iamtired #heisrisen","['😂', '😂', '😂', '🐣', '🐰', '🐇']"
13399,"happy easter! for those of you who celebrate our fictional, furry, friend…🐇you might enjoy this..and some of you might enjoy it for other reasons… #sillyrabbit","happy easter! for those of you who celebrate our fictional, furry, friend…you might enjoy this..and some of you might enjoy it for other reasons… #sillyrabbit",['🐇']
13400,"happy and joyful easter to you, my dear friend john and everyone. thank you so much for being there❤️🕊🥚🐇🙏","happy and joyful easter to you, my dear friend john and everyone. thank you so much for being there❤️","['🥚', '🐇', '🙏']"
13401,sounds like a fun trip. though i wish to enjoy my ham before i go. happy easter to those that celebrate it🐇,sounds like a fun trip. though i wish to enjoy my ham before i go. happy easter to those that celebrate it,['🐇']
13402,thanks ☺️💗🐇🐈,thanks ☺️,['🐇']
13403,"#ranosys wishes you and your loved ones a blessed and #happyeaster filled with egg-citing surprises🥚, sweet treats 🍫, and memorable moments 😇!

may the spirit of easter fill your heart with love, peace, and joy. 🐰🐣🧺 🐇

#happyeasterday
#easter2023","#ranosys wishes you and your loved ones a blessed and #happyeaster filled with egg-citing surprises, sweet treats , and memorable moments !

may the spirit of easter fill your heart with love, peace, and joy. 🧺 

#happyeasterday
#easter2023","['🥚', '😇', '🐰', '🐣', '🐇']"
13404,happy easter 🐰🥚🐇🥚,happy easter ,"['🐰', '🥚', '🐇', '🥚']"
13405,"sly  the family stone - if you want me to stay (live)  via  ⛓🐣⛓
🐾🐰🦴💐🦖🐇🌵🕊","sly &amp; the family stone - if you want me to stay (live)  via  ⛓⛓
","['🐣', '🐰', '🐇']"
13406,i think it's possible.. as long as the drama still air or finished before the awards event hold..seem they can enter the nomination.. i remember apan 2022 sjk won bcz of vincenzo.. and vincenzo airing 2021 if i'm not mistaken.. 🤔🤔🤔🤔,i think it's possible.. as long as the drama still air or finished before the awards event hold..seem they can enter the nomination.. i remember apan 2022 sjk won bcz of vincenzo.. and vincenzo airing 2021 if i'm not mistaken.. ,"['🤔', '🤔', '🤔', '🤔']"
13407,"lmao (i mean i’m “not applicable”) 😂😂😂 
happy easter, everyone 🫶🏼🐇🐣🌷","lmao (i mean i’m “not applicable”)  
happy easter, everyone 🫶","['😂', '😂', '😂', '🐇', '🐣']"
13408,moin 🙂☕️frohe ostern 🐇🌻🐞🍀🎶☀️🙋‍♂️,moin ☕️frohe ostern ☀️‍♂️,['🐇']
13409,"may your easter be filled with love, laughter, and good times with family and friends. from all of us at iimp mba happy easter! 🌷🐣🐇 #easter #iimp #pune #mba","may your easter be filled with love, laughter, and good times with family and friends. from all of us at iimp mba happy easter!  #easter #iimp #pune #mba","['🐣', '🐇']"
13410,"the effort of cn fans 👏👏👏
i hope freen and becky will go around and see all of it .

#beckysangels and #srchafreen
you are loved 💖

#freenbeckyinmacau","the effort of cn fans 
i hope freen and becky will go around and see all of it .

#beckysangels and #srchafreen
you are loved 

#freenbeckyinmacau",[]
13411,"no originality at all
much like a rip off😭","no originality at all
much like a rip off",['😭']
13412,he was all smiles yesterday he was so happyyy 🥺,he was all smiles yesterday he was so happyyy ,[]
13413,just bc of that?😭,just bc of that?,['😭']
13414,moin liebe lena 🍀☕️frohe ostern 🐇🌻🌹🐞🥚🎶☀️🙋‍♂️🍀,moin liebe lena ☕️frohe ostern ☀️‍♂️,"['🐇', '🥚']"
13415,happy easter 🐇,happy easter ,['🐇']
13416,happy earth strong ♈️ i love you. 🫶🏾,happy earth strong ♈️ i love you. 🫶,[]
13417,"💐rhd giveaway!💐

rules:
➳follow me   
 ➳retweet

extras in thread, good luck! ♡
ends in 1-2 days.","rhd giveaway!

rules:
➳follow me &amp;  
 ➳retweet

extras in thread, good luck! ♡
ends in 1-2 days.",[]
13418,"a very happy bday mahi  😍
the girl i know for a long time now, since then her focus  vision hasn't changed, she is so clear about her future, ambition  vision which is remarkable 🔥

have a great year mahi 
njoy ur best day 🙌

india aao ab 👻👻","a very happy bday mahi  
the girl i know for a long time now, since then her focus &amp; vision hasn't changed, she is so clear about her future, ambition &amp; vision which is remarkable 

have a great year mahi 
njoy ur best day 

india aao ab ","['😍', '🔥', '👻', '👻']"
13419,thank you david and happy easter 🐇 to you and your family,thank you david and happy easter  to you and your family,['🐇']
13420,happy easter 🐇,happy easter ,['🐇']
13421,"happy easter  🎉 🐣🥚🐇🤍

how many easter eggs have your littles one eaten?

have you seen our easter sale? 

#happyeaster #easterdecor #easter #april #influencers","happy easter   

how many easter eggs have your littles one eaten?

have you seen our easter sale? 

#happyeaster #easterdecor #easter #april #influencers","['🎉', '🐣', '🥚', '🐇', '🤍']"
13422,happy easter ! 🍫🐇🐣,happy easter ! ,"['🐇', '🐣']"
13423,"🤩 we're putting all eggs in one basket! 🥚 are you ready for a super eggsclusive easter giveaway? like this post and leave an easter emoji in the comments for your chance to win one of five amazing rewards. 🌷🐇

#idleminertycoon #easter #giveaway #eggsclusive #idlegames"," we're putting all eggs in one basket!  are you ready for a super eggsclusive easter giveaway? like this post and leave an easter emoji in the comments for your chance to win one of five amazing rewards. 

#idleminertycoon #easter #giveaway #eggsclusive #idlegames","['🥚', '🐇']"
13424,"the spirit of easter is all about:
𝐇𝐨𝐩𝐞, 𝐋𝐨𝐯𝐞, 𝐚𝐧𝐝 𝐉𝐨𝐲𝐟𝐮𝐥 𝐋𝐢𝐯𝐢𝐧𝐠. 

we at ultima markets wish all of you a happy easter! 🥚🐇

#easter #easterday #eastereggs #easterdecor #easterbunny #eastersunday #easterbasket #happyeaster #happyeaster🐰","the spirit of easter is all about:
𝐇𝐨𝐩𝐞, 𝐋𝐨𝐯𝐞, 𝐚𝐧𝐝 𝐉𝐨𝐲𝐟𝐮𝐥 𝐋𝐢𝐯𝐢𝐧𝐠. 

we at ultima markets wish all of you a happy easter! 

#easter #easterday #eastereggs #easterdecor #easterbunny #eastersunday #easterbasket #happyeaster #happyeaster","['🥚', '🐇', '🐰']"
13425,changbin’s poppin kept appearing on my timeline and i cant stop watching them 😵‍💫😵‍💫😵‍💫,changbin’s poppin kept appearing on my timeline and i cant stop watching them ‍‍‍,[]
13426,"that reminds me of a bluey episode. jfc this is 40, huh? anyway, nice work, mama 🐇","that reminds me of a bluey episode. jfc this is 40, huh? anyway, nice work, mama ",['🐇']
13427,just had a haircut🤘 but it will get long again really fast....,just had a haircut but it will get long again really fast....,[]
13428,some things my children will never be too old for...🤣😍🐇🐣🍫,some things my children will never be too old for...,"['🤣', '😍', '🐇', '🐣']"
13429,happy easter to you too! 🐇🪺🐣 my favorite is that bunny costume that’s the blake we all love his sense of humor and he tries to make anyone smile!,happy easter to you too! 🪺 my favorite is that bunny costume that’s the blake we all love his sense of humor and he tries to make anyone smile!,"['🐇', '🐣']"
13430,"we wish everyone a very happy easter sunday! 🥳 🐇

have an egg-celent day! 🥚","we wish everyone a very happy easter sunday!  

have an egg-celent day! ","['🥳', '🐇', '🥚']"
13431,"🐇 sending best wishes to you this easter  🐣
 
from all at net primates"," sending best wishes to you this easter  
 
from all at net primates","['🐇', '🐣']"
13432,"just a couple of cool pals hangin out 
🦒🐄🐇

commission for  thank you lots moo!","just a couple of cool pals hangin out 


commission for  thank you lots moo!",['🐇']
13433,"wishing you a beautiful easter and a happy holiday. 🐇🌻we are closed today and tomorrow but were always egg-static to see you and you can still book in online or leave us a voicemail and we will get back to you as soon as possible.❤️❤️
#hovesalon #brightonsalon #finetofab","wishing you a beautiful easter and a happy holiday. we are closed today and tomorrow but were always egg-static to see you and you can still book in online or leave us a voicemail and we will get back to you as soon as possible.❤️❤️
#hovesalon #brightonsalon #finetofab",['🐇']
13434,you’re welcome! 🐇🐥.,you’re welcome! .,['🐇']
13435,"happy easter! 🐇🥚

we wish a happy easter to all of our hartland families and friends who are celebrating today.

#happyeaster","happy easter! 

we wish a happy easter to all of our hartland families and friends who are celebrating today.

#happyeaster","['🐇', '🥚']"
13436,"happy easter! 🐇

from all of us here at david salisbury, we wish you a happy and relaxing easter – and an enjoyable long weekend with family and friends 👍

#easter #eastersunday #easterweekend","happy easter! 

from all of us here at david salisbury, we wish you a happy and relaxing easter – and an enjoyable long weekend with family and friends 

#easter #eastersunday #easterweekend","['🐇', '👍']"
13437,hopped by 🐇 to tweet 🐣,hopped by  to tweet ,"['🐇', '🐣']"
13438,"it's easter sunday with #teamrh! 🙏🏻🐇🐣💝✝️

check out this line up for today👇🏻","it's easter sunday with #teamrh! ✝️

check out this line up for today","['🙏', '🐇', '🐣']"
13439,"don't block me, my friend! hope you are having a great easter 🐇🐣 weekend!","don't block me, my friend! hope you are having a great easter  weekend!","['🐇', '🐣']"
13440,see!! i need to try it again for sure thanks boo! and happy easter. 🐇,see!! i need to try it again for sure thanks boo! and happy easter. ,['🐇']
13441,"that sounds like a you problem, hope you figure it out though.
🐇","that sounds like a you problem, hope you figure it out though.
",['🐇']
13442,"morning peeps.. happy easter and i hope you all have an amazing day.. 🐰🐰🐇🐇🐣🐣🌼🌸🌼🌸
i think my body forgot i could lie in today, but never mind, there's always next year..!!!
#eastersunday","morning peeps.. happy easter and i hope you all have an amazing day.. 
i think my body forgot i could lie in today, but never mind, there's always next year..!!!
#eastersunday","['🐰', '🐰', '🐇', '🐇', '🐣', '🐣']"
13443,happy easter 💕🐇 enjoy 35 % off the entire site until 11:59 pm 🛍️,happy easter  enjoy 35 % off the entire site until 11:59 pm ️,['🐇']
13444,hei there! have a wonderful easter day!  🐇🕺😁,hei there! have a wonderful easter day!  ,['🐇']
13445,happy easter sunday 🐇,happy easter sunday ,['🐇']
13446,happy easter🐇🥚🐣,happy easter,"['🐇', '🥚', '🐣']"
13447,good morning ☕ have a beautiful sunday and easter 🐇,good morning ☕ have a beautiful sunday and easter ,['🐇']
13448,thank you so much! happy easter to you! 🐣🐰🐇,thank you so much! happy easter to you! ,"['🐣', '🐰', '🐇']"
13449,happy easter! 🐇🧺,happy easter! 🧺,['🐇']
13450,"got this cold-blooded  off the floor because i mean obviously i just had to!

💯👍🦎 #karmicvibez","got this cold-blooded  off the floor because i mean obviously i just had to!

 #karmicvibez",['👍']
13451,happy easter and a beautiful day to you ☕🐇,happy easter and a beautiful day to you ☕,['🐇']
13452,"he is risen, happy easter everyone 🐣🐇","he is risen, happy easter everyone ","['🐣', '🐇']"
13453,great outfit and hoppy easter rebecca ! 🐇🐰😃,great outfit and hoppy easter rebecca ! ,"['🐇', '🐰']"
13454,happy easter!🐣😺🐇i got energetic from your words.😊💕may you be blessed with all the joys of easter.🍀🤍🍀🤍✨👋,happy easter!i got energetic from your words.may you be blessed with all the joys of easter.✨,"['🐣', '🐇', '🤍', '🤍']"
13455,happy easter 🐇,happy easter ,['🐇']
13456,"i asked him to love me harder, but not like this 🙃","i asked him to love me harder, but not like this ",[]
13457,the easter serendipity bunny! 🐇 although i don't think the subsequent self administration of h. pylori would get past ethics today.... 😬,the easter serendipity bunny!  although i don't think the subsequent self administration of h. pylori would get past ethics today.... ,['🐇']
13458,"war is fun!

jesus said, ""those who are not for us are against us!""

happy easter! 🐣🐇","war is fun!

jesus said, ""those who are not for us are against us!""

happy easter! ","['🐣', '🐇']"
13459,"happy easter 🐇🐣 !! 
christ is risen ✝️","happy easter  !! 
christ is risen ✝️","['🐇', '🐣']"
13460,"happy easter to all, and to all, a goodnight… 🐣🐣🐇🐇🐰🥚🥚","happy easter to all, and to all, a goodnight… ","['🐣', '🐣', '🐇', '🐇', '🐰', '🥚', '🥚']"
13461,"john 11:25-26. jesus said to her, ""i am the resurrection and the life. the one who believes in me will live, even though they die; and whoever lives by believing in me will never die
our lord is risen, thanks be to god forever and ever!
❤️🌷🥀🙏✝️🐣🐰🐇💐🪷❤️","john 11:25-26. jesus said to her, ""i am the resurrection and the life. the one who believes in me will live, even though they die; and whoever lives by believing in me will never die
our lord is risen, thanks be to god forever and ever!
❤️✝️🪷❤️","['🙏', '🐣', '🐰', '🐇']"
13462,"sending our sweet and warm thoughts to you and your family.
happy easter! 🥚🐇","sending our sweet and warm thoughts to you and your family.
happy easter! ","['🥚', '🐇']"
13463,that knockout by israel woke my ass uo 😭😭,that knockout by israel woke my ass uo ,"['😭', '😭']"
13464,happy easter and good morning ☕🐇☕🐇,happy easter and good morning ☕☕,"['🐇', '🐇']"
13465,frohe ostern marcel 🐇🐣,frohe ostern marcel ,"['🐇', '🐣']"
13466,this is awesome !!! love when days does parallels ! 🫶🏻,this is awesome !!! love when days does parallels ! 🫶,[]
13467,"hai cuties i know its late but- im live for an early happy easter stream showing off my new avi in vrchat! (she's in bunnygirl form rn bc duh-easter hehe)🐇

come vibe the night away with ur bunnygirl senpai in chat? :3 
#vtuber #vrchat #vrc","hai cuties i know its late but- im live for an early happy easter stream showing off my new avi in vrchat! (she's in bunnygirl form rn bc duh-easter hehe)

come vibe the night away with ur bunnygirl senpai in chat? :3 
#vtuber #vrchat #vrc",['🐇']
13468,happy easter everyone! 😎🐇🐰🍑 hope you all enjoy some family time.. 😍🙏,happy easter everyone!  hope you all enjoy some family time.. ,"['😎', '🐇', '🐰', '😍', '🙏']"
13469,that's all for #myheroacademia for tonight. happy easter everyone! 🐇🐰😊,that's all for #myheroacademia for tonight. happy easter everyone! ,"['🐇', '🐰']"
13470,easter playlist 🐇,easter playlist ,['🐇']
13471,"happy easter 🐰🐣🐇 

15:00 まで

easter 💰 x3

リプで　happy  easter 🐰","happy easter  

15:00 まで

easter  x3

リプで　happy  easter ","['🐰', '🐣', '🐇', '🐰']"
13472,happy easter everyone🐇🐰🥚🎊,happy easter everyone,"['🐇', '🐰', '🥚']"
13473,happy easter!🐇🐰🐣,happy easter!,"['🐇', '🐰', '🐣']"
13474,"#springfeverremedies
take 2 of these and don't call me in the morning...😊","#springfeverremedies
take 2 of these and don't call me in the morning...",[]
13475,good morning ☕ have a beautiful sunday and easter 🐇,good morning ☕ have a beautiful sunday and easter ,['🐇']
13476,"well after baeksang there are some k-drama awards that will be held.. i hope younjae  hwanhonz squad nominated there.. let's we manifesting..🙏🙏🙏😊😊😊
korean drama awards 2023 (okt)
apan star awards 2023 (sep)
asia artist awards 2023 (des)
seoul int drama awards (sep)","well after baeksang there are some k-drama awards that will be held.. i hope younjae &amp; hwanhonz squad nominated there.. let's we manifesting..
korean drama awards 2023 (okt)
apan star awards 2023 (sep)
asia artist awards 2023 (des)
seoul int drama awards (sep)","['🙏', '🙏', '🙏']"
13477,happy easter!! 🐇,happy easter!! ,['🐇']
