ID,Comments,raw text,emojis
13046,either that or*** let him know that amount is a portion of his #skillhouse paycheck at which point he can spend it as he wishes and that’s his #easter 🐣✝️🐣 gift 💝 •,either that or*** let him know that amount is a portion of his #skillhouse paycheck at which point he can spend it as he wishes and that’s his #easter ✝️ gift  •,"['🐣', '🐣']"
13047,happy easter 💛🐣,happy easter ,['🐣']
13048,happy easter 🐣,happy easter ,['🐣']
13049,"wishing our community, a warm, happy and healthy easter holiday.  and to all of our employees working this holiday to provide care for our patients and their families, we thank you!

may this pious day bring along positive energies and great joys in your life.🐣🐇🌷","wishing our community, a warm, happy and healthy easter holiday.  and to all of our employees working this holiday to provide care for our patients and their families, we thank you!

may this pious day bring along positive energies and great joys in your life.","['🐣', '🐇']"
13050,that’s brilliant to have a sister that cooks so well. my easter meal and egg hunt on pause as the daughter chef( olivia) has the vomiting bug . hopefully tomorrow we can resume plans.🙏🙏🐣,that’s brilliant to have a sister that cooks so well. my easter meal and egg hunt on pause as the daughter chef( olivia) has the vomiting bug . hopefully tomorrow we can resume plans.,"['🙏', '🙏', '🐣']"
13051,"happy easter 🐣🪺

last day of the regular season in the nba and a stacked day in both leagues

make a deposit with solbookie today and get a 25% match bonus 🚀","happy easter 🪺

last day of the regular season in the nba and a stacked day in both leagues

make a deposit with solbookie today and get a 25% match bonus ",['🐣']
13052,happy bunny day to you too! 🥰🥳🎉🐣🐰☀️💙,happy bunny day to you too! ☀️,"['🥰', '🥳', '🎉', '🐣', '🐰']"
13053,"happy easter to you and your family, sis.🐰🐣🐰","happy easter to you and your family, sis.","['🐰', '🐣', '🐰']"
13054,somebody said easter?! 🐣🙏🏾🥰,somebody said easter?! ,"['🐣', '🙏', '🥰']"
13055,"keeping it simple this year potato salad , collard greens , bake mac n cheese , honey corn bread , honey garlic baked salmon , and brownstew chicken b4 i head to work happy easter 🐣","keeping it simple this year potato salad , collard greens , bake mac n cheese , honey corn bread , honey garlic baked salmon , and brownstew chicken b4 i head to work happy easter ",['🐣']
13056,"lynne!
i command you to have a happy easter
🐣 
(sorry sis,couldn’t help myself 😁)","lynne!
i command you to have a happy easter
 
(sorry sis,couldn’t help myself )",['🐣']
13057,happy easter 🐣 🪺🍀🐰,happy easter  🪺,"['🐣', '🐰']"
13058,morning started out rough but i will turn this day around. absolutely. i’m so certain of it that it’s already done. happy easter! 🐣,morning started out rough but i will turn this day around. absolutely. i’m so certain of it that it’s already done. happy easter! ,['🐣']
13059,"morning, colleen 🐣🐈☀️🤟","morning, colleen ☀️",['🐣']
13060,happy easter to you too. hope you’re having a good day 🐇🐣🐥♥️🐾💖,happy easter to you too. hope you’re having a good day ♥️,"['🐇', '🐣']"
13061,"happy easter, everyone !!
🐣🐥🌷🐇🐣🐥🌷🐇🐣🐥🌹🐇","happy easter, everyone !!
","['🐣', '🐇', '🐣', '🐇', '🐣', '🐇']"
13062,"the trick is to start ubi before societal chaos hits a large number of people! not after. 
#ubi 
happy easter 🐣","the trick is to start ubi before societal chaos hits a large number of people! not after. 
#ubi 
happy easter ",['🐣']
13063,ohm never misses an opportunity 🤭,ohm never misses an opportunity ,[]
13064,it must suck to be him 🤡. step on up to the easter buffet today donnie. 😂😂😂🐣,it must suck to be him . step on up to the easter buffet today donnie. ,"['🤡', '😂', '😂', '😂', '🐣']"
13065,funny how you did not care during winter when we urged you to do something but suddenly easter🐣 is an emergency 🚨,funny how you did not care during winter when we urged you to do something but suddenly easter is an emergency ,['🐣']
13066,happy birthday 🎂 and blessed easter 🐣,happy birthday  and blessed easter ,['🐣']
13067,happy easter 🐣❤️,happy easter ❤️,['🐣']
13068,ruined my easter 🐣☠️,ruined my easter ☠️,['🐣']
13069,happy easter 🐣,happy easter ,['🐣']
13070,happy easter to those that celebrate today! 🐰 🩷🥚 🩵🐣,happy easter to those that celebrate today!  🩷 🩵,"['🐰', '🥚', '🐣']"
13071,happy easter 🐣,happy easter ,['🐣']
13072,h easter 🐣 😎,h easter  ,"['🐣', '😎']"
13073,"frohe ostern, michael!🕊️🌿🐰🐣😃","frohe ostern, michael!️","['🐰', '🐣']"
13074,rest everybody and give portland the game for free 🐣🛌,rest everybody and give portland the game for free ,['🐣']
13075,"perfection!!! love the dress you chose! 😍

happy easter, mama! 🐣💐","perfection!!! love the dress you chose! 

happy easter, mama! ","['😍', '🐣']"
13076,happy easter brandon and family 💙wishing y’all a blessed day 🐣🐇😊,happy easter brandon and family wishing y’all a blessed day ,"['🐣', '🐇']"
13077,delicious 😋 happy easter 🐣 🙏✝️🇺🇸,delicious  happy easter  ✝️,"['😋', '🐣', '🙏']"
13078,happy easter 🐣 🐇,happy easter  ,"['🐣', '🐇']"
13079,happy easter everyone 🐣🙏🏾,happy easter everyone ,"['🐣', '🙏']"
13080,today is both gerard way  bladee’s bday! the mcrmy  drainer in me really forming one annoying person on the lord’s resurrection 🐣,today is both gerard way &amp; bladee’s bday! the mcrmy &amp; drainer in me really forming one annoying person on the lord’s resurrection ,['🐣']
13081,it looks like the easter bunny came to grannies house! have a happy easter everybody…..🐰🐣,it looks like the easter bunny came to grannies house! have a happy easter everybody…..,"['🐰', '🐣']"
13082,"have a blessed easter, dear friends 🐣🐰❤️ such a cute pic... 😍😍😍","have a blessed easter, dear friends ❤️ such a cute pic... ","['🐣', '🐰', '😍', '😍', '😍']"
13083,i had a great and memorable easter 🐣,i had a great and memorable easter ,['🐣']
13084,"happy easter 🐣🐣🐣
be a ray of sunshine in peoples lifes especially those going through challenging times
⭐️⭐️⭐️","happy easter 
be a ray of sunshine in peoples lifes especially those going through challenging times
⭐️⭐️⭐️","['🐣', '🐣', '🐣']"
13085,good morning my friend have a great sunday with relaxing 🌺☕... happy easter 🐰🐣,good morning my friend have a great sunday with relaxing ☕... happy easter ,"['🐰', '🐣']"
13086,"me : you need to get up and get yourself together … 
yaya : i can’t i’m tied somebody done ate my whole soul out 🤣🤣🤣 

happy easter 🐣 💕","me : you need to get up and get yourself together … 
yaya : i can’t i’m tied somebody done ate my whole soul out  

happy easter  ","['🤣', '🤣', '🤣', '🐣']"
13087,people who travel during easter🐣 what don’t you know?!,people who travel during easter what don’t you know?!,['🐣']
13088,ultimately all to the good tho..🐣🐰,ultimately all to the good tho..,"['🐣', '🐰']"
13089,happy easter 🐣 🪺,happy easter  🪺,['🐣']
13090,happy easter 🐣 #snoopy #woodstock #peanuts #schulz #easter #happyeaster #easterday #eastersunday,happy easter  #snoopy #woodstock #peanuts #schulz #easter #happyeaster #easterday #eastersunday,['🐣']
13091,"happy #easter, pilgrimage fam! we can’t wait to be back on the farm with you this september! 🐣make sure you check out down home church at this year’s #sundayservice!","happy #easter, pilgrimage fam! we can’t wait to be back on the farm with you this september! make sure you check out down home church at this year’s #sundayservice!",['🐣']
13092,happy easter 🐣💕🐇,happy easter ,"['🐣', '🐇']"
13093,"dam,this is the best pic i've seen to date to make this point 😆👏 happy easter 🐣🐰","dam,this is the best pic i've seen to date to make this point  happy easter ","['🐣', '🐰']"
13094,happy easter 🐣,happy easter ,['🐣']
13095,"gamily visits done, now good part of easter starts 🐇🐣🐰","gamily visits done, now good part of easter starts ","['🐇', '🐣', '🐰']"
13096,$emmelinesmama - could you help us with just enough to get some things for a small dinner? there are some egg hunts but my gas is at 10 miles til empty and we didn’t really have much to do. happy easter to you and your family and team! 🐣🐰,$emmelinesmama - could you help us with just enough to get some things for a small dinner? there are some egg hunts but my gas is at 10 miles til empty and we didn’t really have much to do. happy easter to you and your family and team! ,"['🐣', '🐰']"
13097,"wishing our community, a warm, happy and healthy easter holiday.  and to all of our employees working this holiday to provide care for our patients and their families, we thank you!

may this pious day bring along positive energies and great joys in your life.🐣🐇🌷","wishing our community, a warm, happy and healthy easter holiday.  and to all of our employees working this holiday to provide care for our patients and their families, we thank you!

may this pious day bring along positive energies and great joys in your life.","['🐣', '🐇']"
13098,happy easter 🐇🐣🐰 💐,happy easter  ,"['🐇', '🐣', '🐰']"
13099,happy easter everyone 🎉🐣,happy easter everyone ,"['🎉', '🐣']"
13100,ty edita have a great sunday easter 😊🐇🐣,ty edita have a great sunday easter ,"['🐇', '🐣']"
13101,"""wishing you a peaceful and happy easter surrounded by the people you love 💜 may this holiday bring you joy and renewed hope for the future 🐣🌸 #blessed #eastergreetings","""wishing you a peaceful and happy easter surrounded by the people you love  may this holiday bring you joy and renewed hope for the future  #blessed #eastergreetings",['🐣']
13102,happy easter everybody 🐣,happy easter everybody ,['🐣']
13103,happy easter to everyone who was not indicted last tuesday! 🐣😊,happy easter to everyone who was not indicted last tuesday! ,['🐣']
13104,happy easter 🐣🐇 from my house to yours!,happy easter  from my house to yours!,"['🐣', '🐇']"
13105,happy easter! good luck finding the all eggs today 🐣!,happy easter! good luck finding the all eggs today !,['🐣']
13106,"thank you dave, i hope you have the sweetest of days. 🐇🐣✌️","thank you dave, i hope you have the sweetest of days. ✌️","['🐇', '🐣']"
13107,"happy easter 🐰🐣 
we hope you are able to spend time with your family and loved ones. please share pictures of your littles today!","happy easter  
we hope you are able to spend time with your family and loved ones. please share pictures of your littles today!","['🐰', '🐣']"
13108,happy easter sunday 🐣 💓 💛,happy easter sunday   ,['🐣']
13109,"life is like riding a bicycle. to keep your balance you must keep moving.” 
      ― albert einstein 👉
#thinkbigsundaywithmarsha 
#keepgoing #lifegoeson 
#sundayvibes #paasvuren 🐣","life is like riding a bicycle. to keep your balance you must keep moving.” 
      ― albert einstein 
#thinkbigsundaywithmarsha 
#keepgoing #lifegoeson 
#sundayvibes #paasvuren ","['👉', '🐣']"
13110,hope you and yours have a wonderful easter. god bless you and keep you safe 🐣🐇🙏,hope you and yours have a wonderful easter. god bless you and keep you safe ,"['🐣', '🐇', '🙏']"
13111,frohe ostern !🐣🌺🍀🙋‍♀️,frohe ostern !‍♀️,['🐣']
13112,happy easter to you and your beautiful family! 🐣🐰,happy easter to you and your beautiful family! ,"['🐣', '🐰']"
13113,"🐰 happy easter to all! may this day be filled with love, joy, and blessings for you and your loved ones. 🐣"," happy easter to all! may this day be filled with love, joy, and blessings for you and your loved ones. ","['🐰', '🐣']"
13114,in true christian spirit “turning the other cheek” and wishing you a happy easter - we pray for souls as lost and dark as yours 🐣🐇🌷,in true christian spirit “turning the other cheek” and wishing you a happy easter - we pray for souls as lost and dark as yours ,"['🐣', '🐇']"
13115,maggiano’s willow bend is always ready to deliver an outstanding guest experience! happy easter 🐣🐰 from the maggiano’s family! #maggianosway 🇮🇹 🍝 🍷 🍮,maggiano’s willow bend is always ready to deliver an outstanding guest experience! happy easter  from the maggiano’s family! #maggianosway    ,"['🐣', '🐰']"
13116,"thanks for all the lovely easter messages.

hope you are all enjoying the long bank holiday weekend.

happy easter guys 👍🐣

#easter #happyeaster #bankholidayweekend #dogs #doglover #cats","thanks for all the lovely easter messages.

hope you are all enjoying the long bank holiday weekend.

happy easter guys 

#easter #happyeaster #bankholidayweekend #dogs #doglover #cats","['👍', '🐣']"
13117,"they must be delighted to see your sweet girl, have a lovely time. 🐥🐣🐑🐥🌞🥰","they must be delighted to see your sweet girl, have a lovely time. ","['🐣', '🥰']"
13118,"afternoon d, have an awesome day🐰🐣🌷","afternoon d, have an awesome day","['🐰', '🐣']"
13119,"happy easter, josh. 🐣","happy easter, josh. ",['🐣']
13120,happy easter 🐰 to you and your mum mushu. i hope you have a lovely day. 🐣🐾🥕 i sure did.. the easter 🐣 bunny was so nice to me. 🤗,happy easter  to you and your mum mushu. i hope you have a lovely day.  i sure did.. the easter  bunny was so nice to me. ,"['🐰', '🐣', '🐣']"
13121,enjoy babu🐣 unfortunately after my h/a all the goodies are off limits at the moment can’t wait till i can drive again  go  to  the  footie  and  have  a  wee  pampering  session oh bliss.❤️🤍💙,enjoy babu unfortunately after my h/a all the goodies are off limits at the moment can’t wait till i can drive again  go  to  the  footie  and  have  a  wee  pampering  session oh bliss.❤️,"['🐣', '🤍']"
13122,"yoo cot da bunny, cheddie, and yoo are wearing his hat! 🐰😹 wishing yoo, mama, fin, chewy  socky a furry hoppy  hammy easter day!! 🧡🐾🐇🐰🥚🌷🐣🐥","yoo cot da bunny, cheddie, and yoo are wearing his hat!  wishing yoo, mama, fin, chewy &amp; socky a furry hoppy &amp; hammy easter day!! ","['🐰', '🐇', '🐰', '🥚', '🐣']"
13123,happy easter!!🐇🐰🐣,happy easter!!,"['🐇', '🐰', '🐣']"
13124,hope you have a wonderful day 🐰 🌷 🐣 ❤️,hope you have a wonderful day    ❤️,"['🐰', '🐣']"
13125,happy easter 🐣,happy easter ,['🐣']
13126,"a northern cardinal pair on a lovely spring day in central park #nyc

happy easter! 🌸🐣🌸","a northern cardinal pair on a lovely spring day in central park #nyc

happy easter! ",['🐣']
13127,"happy easter 🐰🐇🐣 to you too as we celebrate the resurrection of jesus amen by telling him that he is risen on easter 🐇🐰🐣 sunday.

#heisrisen #eastersunday2023 #resurrectionsunday","happy easter  to you too as we celebrate the resurrection of jesus amen by telling him that he is risen on easter  sunday.

#heisrisen #eastersunday2023 #resurrectionsunday","['🐰', '🐇', '🐣', '🐇', '🐰', '🐣']"
13128,happy easter joe to you and your family hope you all have a wonderful easter 🐣,happy easter joe to you and your family hope you all have a wonderful easter ,['🐣']
13129,thank you pavel 😊! happy easter 🐣🐇🍀🙋‍♀️,thank you pavel ! happy easter ‍♀️,"['🐣', '🐇']"
13130,photoshoot today 🤭🤭,photoshoot today ,[]
13131,happy easter 🐣💕,happy easter ,['🐣']
13132,duuuu you got that totally right. happy easter 🐣,duuuu you got that totally right. happy easter ,['🐣']
13133,happy easter 🐣🐰!!,happy easter !!,"['🐣', '🐰']"
13134,"happy easter 🐣🐰🐥

i hope you’re all having a wonderful weekend!","happy easter 

i hope you’re all having a wonderful weekend!","['🐣', '🐰']"
13135,"happy easter to you and your family, john. so adorable! a blessed day to you all. 🐰🐣🐰","happy easter to you and your family, john. so adorable! a blessed day to you all. ","['🐰', '🐣', '🐰']"
13136,hope everyone has a safe and happy easter! 🐣,hope everyone has a safe and happy easter! ,['🐣']
13137,happy easter to all those who celebrate! 🐰🐣,happy easter to all those who celebrate! ,"['🐰', '🐣']"
13138,happy easter 🐣,happy easter ,['🐣']
13139,"sending love 💕.                                    happy easter, kathy 🐣🇨🇦","sending love .                                    happy easter, kathy ",['🐣']
13140,happy easter sunday 🐣🪺,happy easter sunday 🪺,['🐣']
13141,"happy easter to my twitterfam:
 
 
 
 
 
 
 
 
 

 
and all your families. 🐰🐣🎁🥚✝️🕊🙏🌼❤️","happy easter to my twitterfam:
 
 
 
 
 
 
 
 
 

 
and all your families. ✝️❤️","['🐰', '🐣', '🥚', '🙏']"
13142,it’s the lordts day and easter ! hope you come more than easter does ☺️🐇🐰🐣,it’s the lordts day and easter ! hope you come more than easter does ☺️,"['🐇', '🐰', '🐣']"
13143,"🐰 happy easter everyone 🥚🐣

here we go again 😎
 
 

all completed tasks 👍 and good luck 🍀

 #giveaway  #btc"," happy easter everyone 

here we go again 
 
 

all completed tasks  and good luck 

 #giveaway  #btc","['🐰', '🥚', '🐣', '😎', '👍']"
13144,happy easter everyone from riverside softball 🥎🤍🦋🐰🐣,happy easter everyone from riverside softball ,"['🤍', '🐰', '🐣']"
13145,"thank you.
happy easter to you too 🐣😊🐣","thank you.
happy easter to you too ","['🐣', '🐣']"
13146,happy easter 🐣,happy easter ,['🐣']
13147,happy easter both!!! 🐣,happy easter both!!! ,['🐣']
13148,morning happy easter🐰🌸🐣✨,morning happy easter✨,"['🐰', '🐣']"
13149,"shall we do a trend demanding #satyapremkikatha content ?? it's high time we deserve a poster or teaser 🤨
(reply or like ) 

#kartikaaryan #kiaraadvani","shall we do a trend demanding #satyapremkikatha content ?? it's high time we deserve a poster or teaser 
(reply or like ) 

#kartikaaryan #kiaraadvani",[]
13150,"happy easter frens. don’t forget to reach out to friends and family🐣 and yeah, touch some grass 👀","happy easter frens. don’t forget to reach out to friends and family and yeah, touch some grass ","['🐣', '👀']"
13151,happy easter everyone ❤️🐰🐣,happy easter everyone ❤️,"['🐰', '🐣']"
13152,"happy easter, folks! 🐇🐣

mini eggs are the best cadbury chocolate!","happy easter, folks! 

mini eggs are the best cadbury chocolate!","['🐇', '🐣']"
13153,"ok, oldest kids easter eggs are in the backyard, except there is seed down, so it’s they are on the driveway.  right ? 🐣 🏡","ok, oldest kids easter eggs are in the backyard, except there is seed down, so it’s they are on the driveway.  right ?  ",['🐣']
13154,"i remember that... couldn't even find the white rabbits.
🐇🐰🐣","i remember that... couldn't even find the white rabbits.
","['🐇', '🐰', '🐣']"
13155,"🐣easter on flicky island🐣
sonic 3d blast sega saturn 
feat. billy hatcher🥚

live now!","easter on flicky island
sonic 3d blast sega saturn 
feat. billy hatcher

live now!","['🐣', '🐣', '🥚']"
13156,"don’t beat yourself up. i couldn’t be bothered either, but i spent half hour clearing bits in the garden and did a one load of laundry. enjoy the rest of your easter 🐣","don’t beat yourself up. i couldn’t be bothered either, but i spent half hour clearing bits in the garden and did a one load of laundry. enjoy the rest of your easter ",['🐣']
13157,happy easter everyone! 🐣🐰🥚,happy easter everyone! ,"['🐣', '🐰', '🥚']"
13158,hoping you’ve all had a lovely easter sunday today with your loved ones and family ❤️🐰🐣,hoping you’ve all had a lovely easter sunday today with your loved ones and family ❤️,"['🐰', '🐣']"
13159,bro!! you missed   … also happy easter 🐣,bro!! you missed   … also happy easter ,['🐣']
13160,happy easter y’all 🐣🐇,happy easter y’all ,"['🐣', '🐇']"
13161,"dan got no signal down whitby 
but they will be on 📸👈🐣","dan got no signal down whitby 
but they will be on ",['🐣']
13162,happy easter !!! 🐰🐣 💙🏈,happy easter !!!  ,"['🐰', '🐣']"
13163,let these parlays hit today 🙏🏾🐣,let these parlays hit today ,"['🙏', '🐣']"
13164,"🌼 🐣 🌷  happy easter!  🌷 🐣 🌼

#happyeaster #doctorwho #mattsmith","    happy easter!    

#happyeaster #doctorwho #mattsmith","['🐣', '🐣']"
13165,happy easter to all of you 🐣x,happy easter to all of you x,['🐣']
13166,happy easter 🐣 to my fellow robin hood crew! it’s the 1st day of the year where chocolate 🍫 is acceptable for breakfast!!,happy easter  to my fellow robin hood crew! it’s the 1st day of the year where chocolate  is acceptable for breakfast!!,['🐣']
13167,"happy 2023 easter holiday world!
❤️🌸🐰🐣🌺🌷☀️","happy 2023 easter holiday world!
❤️☀️","['🐰', '🐣']"
13168,"i’m in brussels and out and about! 

spring 🌱 friends 🍻 easter 🐣","i’m in brussels and out and about! 

spring  friends  easter ",['🐣']
13169,happy easter to you. beautiful dat in nyc 🐣,happy easter to you. beautiful dat in nyc ,['🐣']
13170,"🐰 happy easter everyone 🥚🐣

here we go again 😎
 
 

all completed tasks 👍 and good luck 🍀

 #giveaway  #btc"," happy easter everyone 

here we go again 
 
 

all completed tasks  and good luck 

 #giveaway  #btc","['🐰', '🥚', '🐣', '😎', '👍']"
13171,happy easter to everyone 🐣,happy easter to everyone ,['🐣']
13172,"happy easter everyone 🐇🐰🐣 

i hope you are having a wonderful holiday! 🍀🍀🍀","happy easter everyone  

i hope you are having a wonderful holiday! ","['🐇', '🐰', '🐣']"
13173,that sounds like a holiday of fun to me!💋🐣🐰⛪️💒🐤🐥🐇🥰💕❤️🤩💋😜😜❤️😘😀😝😋💫💣💥🩵💕🐇😎,that sounds like a holiday of fun to me!⛪️❤️❤️🩵,"['🐣', '🐰', '🐇', '🥰', '😋', '🐇', '😎']"
13174,nazar is real..🙃🙃,nazar is real..,[]
13175,"ah, easter. an important developmental cornerstone of nihilism and complex trauma for pastors’ kids. remember - don’t commiserate, dissociate 🐣!","ah, easter. an important developmental cornerstone of nihilism and complex trauma for pastors’ kids. remember - don’t commiserate, dissociate !",['🐣']
13176,"🚨🚨free nascar dfs sheet🚨🚨
🏁 🏁   nascar cup series    🏁🏁
⚠️   bristol motor speedway dirt   ⚠️

everything you need to make your draftkings lineups for today’s race.

happy easter everyone 🐰🐣 🧺🥚","free nascar dfs sheet
    nascar cup series    
⚠️   bristol motor speedway dirt   ⚠️

everything you need to make your draftkings lineups for today’s race.

happy easter everyone  🧺","['🐰', '🐣', '🥚']"
13177,happy easter 🐣 💓,happy easter  ,['🐣']
13178,happy easter sis have amazing blessed day! love ya ♥️🥰😘🐣🐰💐,happy easter sis have amazing blessed day! love ya ♥️,"['🥰', '🐣', '🐰']"
13179,happy easter my peoples 🐰🐣🩷#nycnft2023,happy easter my peoples 🩷#nycnft2023,"['🐰', '🐣']"
13180,"happy easter to you and your family triscia 🫂💗🐣🐥🐰🎀
#canyaman🐰","happy easter to you and your family triscia 
#canyaman","['🐣', '🐰', '🐰']"
13181,"i got game like ea but i wanna let you play 💜

happy easter 🐰🐣💕
hope y’all have a dope ass day with your family and loved ones. getting this bag for mine then linking with mine 🤞🏼

let’s eat 😈💰","i got game like ea but i wanna let you play 

happy easter 
hope y’all have a dope ass day with your family and loved ones. getting this bag for mine then linking with mine 

let’s eat ","['🐰', '🐣']"
13182,i’m gonna need that  easter egg hunt back. cause that was lowkey fun🐣🥚,i’m gonna need that  easter egg hunt back. cause that was lowkey fun,"['🐣', '🥚']"
13183,"“magic mushroom”

4000x4000

available on foundation

feel free to make an offer or send a follow on there ❤️

happy easter 🐰🐣

🔗⬇️","“magic mushroom”

4000x4000

available on foundation

feel free to make an offer or send a follow on there ❤️

happy easter 

⬇️","['🐰', '🐣']"
13184,"robertson elbowed in the mouth by the linesman?

happy easter 🐣","robertson elbowed in the mouth by the linesman?

happy easter ",['🐣']
13185,your conscience cannot be reached by the algorithms. affirm your humanity. happy easter 🐣 on the next generation.,your conscience cannot be reached by the algorithms. affirm your humanity. happy easter  on the next generation.,['🐣']
13186,"finally the complete video of jenlisa aiiyl choreo 😭

apparently there was a butt tap as per usual from lisa and she just had to grip jennie’s waist to make sure she ain’t falling 🥹🫶🏻","finally the complete video of jenlisa aiiyl choreo 

apparently there was a butt tap as per usual from lisa and she just had to grip jennie’s waist to make sure she ain’t falling 🫶","['😭', '\U0001f979']"
13187,"🐣🏈happy easter from manatee football!🏈🐣
we're egg-cited to tackle this special day with our fans! 🐰🥚
stay tuned for our hare-raising plays this season! 🌟💪
#manateefootball #eastereggtouchdown #springsports #hoppintovictory #bunnyblitz 🌷🐇🎉","happy easter from manatee football!
we're egg-cited to tackle this special day with our fans! 
stay tuned for our hare-raising plays this season! 
#manateefootball #eastereggtouchdown #springsports #hoppintovictory #bunnyblitz ","['🐣', '🐣', '🐰', '🥚', '🐇', '🎉']"
13188,her face says it all….☀️🌷🌼 🐣,her face says it all….☀️ ,['🐣']
13189,we took 70 ukrainian kids to an easter egg hunt today at  😅  🐰🐣it’s chaos and chocolate kind of day! off to put together an egg hunt in my own garden for keira coming back this evening 💗,we took 70 ukrainian kids to an easter egg hunt today at    it’s chaos and chocolate kind of day! off to put together an egg hunt in my own garden for keira coming back this evening ,"['😅', '🐰', '🐣']"
13190,happy easter 💐🐣🐰 anna looks so cute although she seems a bit shy 🤭,happy easter  anna looks so cute although she seems a bit shy ,"['🐣', '🐰']"
13191,proud of myself. done all my cooking before 1pm. happy easter 🙏🏽💜🐣🐇🌷💫,proud of myself. done all my cooking before 1pm. happy easter ,"['🙏', '🐣', '🐇']"
13192,happy easter to you and your family. much love ❤️🐰🐣,happy easter to you and your family. much love ❤️,"['🐰', '🐣']"
13193,happy easter 🐣 💓 💛!,happy easter   !,['🐣']
13194,feet up on the train home. big day out with my 🐣🐥. ❤,feet up on the train home. big day out with my . ❤,['🐣']
13195,"happy egg day! 

and a merry platypus one and all. 

🐣","happy egg day! 

and a merry platypus one and all. 

",['🐣']
13196,"😆😆😆😆🙈🐶🐶🐶🥰🥰🥰 perfectly posed molly, i hope you received plenty of easter sossidge noms for your efforts 🐰and lily received them to make her eye better and jasper… just because he’s so damn handsome 🐶🐶🐶🐇🐣💗 loves yous besties 💗💗💗"," perfectly posed molly, i hope you received plenty of easter sossidge noms for your efforts and lily received them to make her eye better and jasper… just because he’s so damn handsome  loves yous besties ","['🥰', '🥰', '🥰', '🐰', '🐇', '🐣']"
13197,happy easter 🐣 💓 💛,happy easter   ,['🐣']
13198,happy easter gorgeous paisley bean and family ! much love to all! ! you are sooooo cute 😍😍❤️❤️🥰🥰😘😘🐣🐣🐣🐣🐇🐇🐇,happy easter gorgeous paisley bean and family ! much love to all! ! you are sooooo cute ❤️❤️,"['😍', '😍', '🥰', '🥰', '🐣', '🐣', '🐣', '🐣', '🐇', '🐇', '🐇']"
13199,happy easter 🐣,happy easter ,['🐣']
13200,"happy easter from #thedjango 🐣 

getting the night started at 6:30pm,
vocalist gabrielles travelli’s performs with her ace band on the django stage.
 
then at 9:30pm, rising-star pianist liya grigoryan returns to our stage with a dynamic trio.

get your resy now!","happy easter from #thedjango  

getting the night started at 6:30pm,
vocalist gabrielles travelli’s performs with her ace band on the django stage.
 
then at 9:30pm, rising-star pianist liya grigoryan returns to our stage with a dynamic trio.

get your resy now!",['🐣']
13201,hello dear paola good morning have a lovely sunday with relaxing 🌺☕🤗❤️ happy easter 🐰🐣,hello dear paola good morning have a lovely sunday with relaxing ☕❤️ happy easter ,"['🐰', '🐣']"
13202,stay safe everyone 🤙💨🐣,stay safe everyone ,['🐣']
13203,hope you’re having a wonderful easter 🐣 sunday!,hope you’re having a wonderful easter  sunday!,['🐣']
13204,stunning authentic polish easter menu at the narrows #portaferry today. naughty dad let albert try cheesecake. didn’t agree - paddington bear outfit ruined. mommy not impressed. 🐣,stunning authentic polish easter menu at the narrows #portaferry today. naughty dad let albert try cheesecake. didn’t agree - paddington bear outfit ruined. mommy not impressed. ,['🐣']
13205,"🐰 mochi's easter ych 🌟
5 slots available, 70 usd each! 
- character fully colored; 
- u choose the expression and colors (suit, ears, tail and background); 
- all genders are welcome, just not anthro for this one!
🐣 comment or dm me to claim!"," mochi's easter ych 
5 slots available, 70 usd each! 
- character fully colored; 
- u choose the expression and colors (suit, ears, tail and background); 
- all genders are welcome, just not anthro for this one!
 comment or dm me to claim!","['🐰', '🐣']"
13206,you are so cute in that photo and what a wonderful uncle! ❤️🥚🍫 🐣🐰,you are so cute in that photo and what a wonderful uncle! ❤️ ,"['🥚', '🐣', '🐰']"
13207,a happy and blessed easter to all my frens and your families ❤️🐣🐰,a happy and blessed easter to all my frens and your families ❤️,"['🐣', '🐰']"
13208,"happy easter, sis! 🐰🐣❤️","happy easter, sis! ❤️","['🐰', '🐣']"
13209,happy easter pirate nation 🏴‍☠️🐣🥎,happy easter pirate nation ‍☠️,['🐣']
13210,happy easter everyone🤍🐣✨,happy easter everyone✨,"['🤍', '🐣']"
13211,many thanks wolfx 👏🐣👏,many thanks wolfx ,['🐣']
13212,hoppy easter from the rude family! 🐣,hoppy easter from the rude family! ,['🐣']
13213,"the perfect little ""bunnies"" for anybody's easter basket this season.🐣🐰🐾
rate this cuteness 10-100??📷📷
-
#bulldogs #bulldogpuppies #bulldoglovers #puppies #dogsoftwitter","the perfect little ""bunnies"" for anybody's easter basket this season.
rate this cuteness 10-100??
-
#bulldogs #bulldogpuppies #bulldoglovers #puppies #dogsoftwitter","['🐣', '🐰']"
13214,happy easter! it’s not always easy bringing the magic but it is always worth it 👌🐣💐,happy easter! it’s not always easy bringing the magic but it is always worth it ,['🐣']
13215,this *is* the day you put all your eggs in one basket. 🐣,this *is* the day you put all your eggs in one basket. ,['🐣']
13216,happy easter sunday 🐣🐇💙,happy easter sunday ,"['🐣', '🐇']"
13217,"hoppy easter from your peeps at all classical portland! 🐣  💐 

join us on the radio today for beautiful music, poetry, companionship, and more at 89.9 fm or streaming worldwide at","hoppy easter from your peeps at all classical portland!    

join us on the radio today for beautiful music, poetry, companionship, and more at 89.9 fm or streaming worldwide at",['🐣']
